Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
Where is the headquarter of University of North Carolina Wilmington?,"Yo, where's the main spot for UNC Wilmington?",0.19472110271453857,1.1033333333333333,77.27272727272728,94.30000000000001
Where is the headquarter of SocialVibe?,"Hey, do you know where SocialVibe's HQ is at?",0.5015857815742493,1.2266666666666666,50.0,95.165
Where is the headquarter of National Association of Heavy Equipment Training Schools?,"Hey, do you know where the HQ for the National Association of Heavy Equipment Training Schools is?",0.5213108658790588,2.127272727272727,71.05263157894737,60.19176470588238
Where is the headquarter of Fortis Uhren?,"Yo, where’s the Fortis Uhren HQ at?",0.12608802318572998,0.0,77.27272727272728,92.965
Where is the headquarter of Conard House?,"Hey, do you happen to know where Conard House's main office is at?",0.6597616672515869,2.3866666666666667,53.125,89.89642857142859
Where is the headquarter of Matrix Software?,"Hey, where's the main office for Matrix Software at?",0.41898223757743835,2.693333333333333,79.16666666666666,86.70500000000001
Where is the headquarter of Jumbo Video?,"Yo, where's Jumbo Video's HQ at?",0.08063652366399765,1.9775,75.0,92.965
Where is the headquarter of Klingspor Type Foundry?,"Hey, do you know where Klingspor Type Foundry's main office is at?",0.47972622513771057,2.0,60.0,89.51692307692309
Where is the headquarter of Televisa?,"Hey, so like, where's Televisa's HQ at?",0.07795832306146622,0.5433333333333333,75.0,84.90000000000003
Where is the headquarter of Wernli AG?,"Hey, do you know where Wernli AG's main office is chillin'?",0.08260782063007355,1.6333333333333333,50.0,88.905
Where is the headquarter of Canadia Bank?,"Yo, where's the main office for Canadia Bank, like the HQ or whatever?",0.07399813085794449,1.7314285714285715,76.47058823529412,77.81071428571428
Where is the headquarter of SF Norge?,"Hey, do you happen to know where SF Norge’s main office is at?",0.4481845200061798,1.4981818181818183,52.94117647058823,95.93928571428573
Where is the headquarter of Business and Information Technology School?,"Yo, where's the main spot for the Business and Info Tech School?",0.21610496938228607,2.51375,80.0,89.51692307692309
Where is the headquarter of Central University of Venezuela?,"Hey, do you know where the main office of Central University of Venezuela is at?",0.803853452205658,2.451111111111111,67.64705882352942,56.25000000000003
Where is the headquarter of Howard University?,"Hey, so like, where's the main spot for Howard University?",0.14003902673721313,2.15,78.57142857142857,72.61545454545457
Where is the headquarter of Imagin?,"Hey, so like, where's Imagin's HQ at?",0.07056938111782074,0.5433333333333333,75.0,94.30000000000001
Where is the headquarter of George M. Hill Company?,"Hey, do you know where George M. Hill Company's HQ is at?",0.5173709392547607,1.822222222222222,60.0,102.62211538461541
Where is the headquarter of Donut King?,"Hey, do you know where the Donut King HQ is at?",0.5932007431983948,2.3414285714285716,57.69230769230769,103.37909090909093
Where is the headquarter of Aggro Berlin?,"Yo, where’s Aggro Berlin’s HQ at?",0.0843011885881424,0.0,79.16666666666667,92.965
Where is the headquarter of National Movement for the Liberation of Azawad?,"Hey, so where’s the main HQ for that National Movement for the Liberation of Azawad thing?",0.18742035329341888,1.5190909090909093,82.5,60.19176470588238
Where is the headquarter of Equinox Realty?,"Hey, so like where’s the main office for Equinox Realty at?",0.08656954765319824,2.204285714285714,83.33333333333334,81.85500000000002
Where is the headquarter of Dendreon?,"Hey, so where's Dendreon's HQ at?",0.13967522978782654,0.5433333333333333,75.0,103.54
Where is the headquarter of Siirtspor?,"Yo, where's Siirtspor's HQ at?",0.07398809492588043,0.0,72.22222222222223,103.04428571428575
Where is the headquarter of A-Musik?,"Yo, where's A-Musik's HQ at?",0.0723709762096405,0.0,72.22222222222223,103.54
Where is the headquarter of Norwegian Trekking Association?,"Yo, where's the HQ for the Norwegian Trekking Association chillin'?",0.06864417344331741,0.32857142857142857,78.57142857142857,57.23363636363638
Where is the headquarter of Radium Futebol Clube?,"Yo, where’s Radium Futebol Clube's main spot at?",0.11470379680395126,1.34875,76.92307692307692,86.70500000000001
Where is the headquarter of Riot Games?,"Yo, where's Riot Games' HQ at?",0.09954489767551422,1.1125,75.0,103.04428571428575
Where is the headquarter of India Home Health Care?,"Hey, so like, where's the main office for India Home Health Care?",0.14875741302967072,2.2112499999999997,81.25,96.02461538461542
Where is the headquarter of The Left Party.PDS?,"Hey, so like, where's the main HQ for The Left Party, PDS?",0.09219086170196533,1.6614285714285715,79.41176470588235,102.53230769230771
Where is the headquarter of Grêmio Esportivo Glória?,"Hey, so like, where's the main spot for Grêmio Esportivo Glória?",0.15819290280342102,1.1785714285714286,80.0,88.905
Where is the headquarter of Cinevistaas Limited?,"Yo, where's the HQ for Cinevistaas Limited at?",0.12143651396036148,0.374,77.27272727272728,66.10000000000002
Where is the headquarter of US Bellows?,"Hey, so like, where's the main office for US Bellows, you know?",0.12087000161409378,1.7749999999999997,67.64705882352942,96.02461538461542
Where is the headquarter of Kudelski Group?,"Hey, so like, where's the main office for the Kudelski Group?",0.15214771032333374,2.1816666666666666,80.0,88.905
Where is the headquarter of East Asiatic Company?,"Hey, so like, where's the main office for East Asiatic Company?",0.15375635027885437,2.3028571428571425,80.0,74.805
Where is the headquarter of Kushner Studios?,"Yo, where's Kushner Studios' HQ at?",0.08018616586923599,0.0,75.0,90.95857142857145
"Where is the headquarter of Bio-Synthesis, Inc.?","Hey, so like, where's the main office for Bio-Synthesis, Inc.?",0.18952880799770355,1.4949999999999999,76.66666666666667,88.905
Where is the headquarter of Left Alliance?,"Yo, where's the HQ for Left Alliance?",0.1325516253709793,1.24,75.0,103.54
Where is the headquarter of Dufaux automobile?,"Yo, where's Dufaux's car HQ at?",0.0879317969083786,1.2225,75.0,103.54
Where is the headquarter of Howard Aircraft Corporation?,"Hey, so like, where's the HQ for Howard Aircraft Corp?",0.11127772927284241,1.0050000000000001,78.57142857142857,95.68818181818183
Where is the headquarter of 920th Rescue Wing?,"Yo, where's the main spot for the 920th Rescue Wing?",0.230778768658638,2.4416666666666664,76.92307692307692,111.07000000000002
Where is the headquarter of Newsweb Corporation?,"Hey, do you know where Newsweb Corp. is based at? Like, where’s their HQ?",0.19895511865615845,0.921,50.0,105.88000000000002
Where is the headquarter of Siebe Gorman?,"Yo, where’s the main office for Siebe Gorman, like the HQ or whatever?",0.09624235332012177,0.9175,77.77777777777777,83.85357142857143
Where is the headquarter of Infoseek?,"Yo, where's Infoseek's HQ at?",0.0740065947175026,0.0,72.22222222222223,90.95857142857145
Where is the headquarter of Scarab Research?,"Hey, so like, where's Scarab Research's HQ at?",0.07333365827798843,1.165,76.92307692307692,95.165
Where is the headquarter of The Rock Church?,"Hey, do you know where The Rock Church's main spot is?",0.6793625354766846,2.97375,57.14285714285714,110.055
Where is the headquarter of Thor Equities?,"Yo, where's Thor Equities' main HQ at?",0.0709906667470932,0.48200000000000004,77.27272727272728,92.965
"Where is the headquarter of Lancaster Newspapers, Inc.?","Hey, do you know where Lancaster Newspapers, Inc. is based? Like, where's their HQ at?",0.28923553228378296,1.0233333333333334,52.38095238095238,90.38416666666669
Where is the headquarter of I-Fly?,"Hey, do you know where I-Fly's main office is at?",0.6534231305122375,2.1,53.84615384615385,103.00500000000001
Where is the headquarter of Vanguarda Agro?,"Yo, where's Vanguarda Agro's HQ at?",0.10944076627492905,0.0,75.0,82.39000000000001
Where is the headquarter of Club Náutico de Ponce?,"Yo, where’s the main spot for Club Náutico de Ponce?",0.3853096067905426,1.3,78.57142857142857,95.68818181818183
Where is the headquarter of Adamjee Jute Mills?,"Yo, where's the main office for Adamjee Jute Mills at?",0.14743740856647491,1.0485714285714285,80.76923076923077,95.68818181818183
Where is the headquarter of CarDomain?,"Yo, where's CarDomain's HQ at?",0.07711733877658844,0.0,72.22222222222223,90.95857142857145
Where is the headquarter of Cadcorp?,"Hey, so like, where’s Cadcorp’s main HQ at?",0.08160807192325592,0.505,73.33333333333333,103.625
Where is the headquarter of TelstraClear?,"Hey, so like, where’s TelstraClear's main office at?",0.11643145233392715,1.4949999999999999,75.0,86.70500000000001
Where is the headquarter of Xybernaut?,"Yo, where's the main office of Xybernaut hangin' out?",0.027741508558392525,1.4385714285714286,73.07692307692308,78.24500000000002
Where is the headquarter of Emergis?,"Hey, do you know where Emergis's main office is?",0.7459837198257446,2.1,50.0,86.70500000000001
Where is the headquarter of Wellendorff?,"Yo, where's Wellendorff's main office at?",0.11570647358894348,1.835,75.0,82.39000000000001
Where is the headquarter of Egale Canada?,"Hey, do you know where Egale Canada’s HQ is?",0.4471683204174042,0.8177777777777777,57.69230769230769,86.70500000000001
Where is the headquarter of Commodity Exchange Bratislava?,"Hey, so like, where's the main office for that Commodity Exchange thing in Bratislava?",0.1760072410106659,2.22375,83.33333333333333,61.890000000000015
Where is the headquarter of Beyond Games?,"Yo, where’s the main office for Beyond Games at?",0.2009541541337967,1.2233333333333334,80.76923076923077,95.165
Where is the headquarter of Spectronic?,"Yo, where's Spectronic's HQ at?",0.06988987326622009,0.0,66.66666666666666,90.95857142857145
Where is the headquarter of Reliance Retail?,"Hey, do you know where Reliance Retail's HQ is at?",0.4248342514038086,1.782857142857143,53.84615384615385,95.68818181818183
Where is the headquarter of Oto Melara?,"Hey, so like, where's the main office for Oto Melara?",0.1487477421760559,1.4949999999999999,78.57142857142857,80.30636363636367
Where is the headquarter of Alexander Forbes Group Holdings?,"Yo, where’s the HQ for Alexander Forbes Group Holdings at?",0.09917647391557693,0.515,75.0,72.61545454545457
Where is the headquarter of Out'n'About?,"Hey, so like, where's the main office for Out'n'About?",0.09024786949157715,1.7939999999999998,76.92307692307692,95.955
Where is the headquarter of Euronics?,"Yo, where's Euronics' main HQ at?",0.07801498472690582,0.6025,75.0,90.95857142857145
Where is the headquarter of Lahore High Court?,"Hey, so like, where's the HQ for the Lahore High Court at?",0.09782707691192627,1.5666666666666664,81.25,102.53230769230771
Where is the headquarter of Hefty Records?,"Yo, where's the Hefty Records HQ at?",0.09847971051931381,0.614,75.0,92.965
Where is the headquarter of SPQ Libre?,"Yo, where’s SPQ Libre’s main HQ at?",0.09962819516658783,0.2677777777777778,80.76923076923077,113.10000000000002
Where is the headquarter of Haas Wheat & Partners?,"Where's the HQ for Haas Wheat & Partners, like, located?",0.33749303221702576,0.815,67.85714285714286,86.70500000000001
Where is the headquarter of PixelOpus?,"Yo, where’s the PixelOpus HQ chillin’?",0.03272774815559387,0.0,77.27272727272727,66.7871428571429
Where is the headquarter of Empire State Pride Agenda?,"Hey, so like, where's the main office for that Empire State Pride Agenda thingy?",0.11666201055049896,2.4788888888888887,83.33333333333334,78.81000000000003
Where is the headquarter of East India Company?,"Hey, do you know where the East India Company's HQ is at?",0.5293756127357483,1.8137499999999998,60.0,89.51692307692309
Where is the headquarter of A.C. Crema 1908?,"Yo, where's the main spot for A.C. Crema 1908?",0.25823304057121277,1.1033333333333333,75.0,110.82242424242426
Where is the headquarter of Curtiss Candy Company?,"Yo, where’s the main HQ for Curtiss Candy Co.?",0.24196822941303253,0.905,80.76923076923077,95.165
Where is the headquarter of SCD Durango?,"Hey, do you know where SCD Durango's HQ is at?",0.465410441160202,1.0514285714285714,53.84615384615385,95.68818181818183
Where is the headquarter of Suffolk Construction Company?,"Yo, where's the main office for Suffolk Construction Co.?",0.2381114810705185,1.58,79.16666666666666,78.24500000000002
Where is the headquarter of Leonid Chernovetskyi Bloc?,"Yo, where’s the HQ for that Leonid Chernovetskyi Bloc thingy?",0.1123102679848671,0.3125,82.14285714285714,72.61545454545457
Where is the headquarter of Canadian Coast Guard?,"Hey, so like, where's the main office for the Canadian Coast Guard, ya know?",0.06540016829967499,2.0999999999999996,76.3157894736842,90.09000000000002
Where is the headquarter of Lazy Magnolia Brewing Company?,"Yo, where’s Lazy Magnolia Brewing’s main spot at?",0.11101191490888596,1.707,89.28571428571428,78.24500000000002
Where is the headquarter of Mindtree?,"Yo, where's Mindtree's HQ at?",0.06301158666610718,0.0,72.22222222222223,115.13000000000002
Where is the headquarter of 20th Century Fox Records?,"Hey, do you know where 20th Century Fox Records is based? Like, where their HQ is?",0.21704457700252533,1.6909090909090911,50.0,92.965
Where is the headquarter of Cellebrite?,Where's Cellebrite's HQ at?,0.16779862344264984,0.0,64.28571428571428,87.94500000000002
Where is the headquarter of Albert Bonniers förlag?,"Hey, do you know where Albert Bonniers förlag is chillin' at? Like, where's their HQ?",0.060346510261297226,0.8177777777777777,57.14285714285714,98.25250000000001
Where is the headquarter of New Mexico Institute of Mining and Technology?,"Hey, so like, where's the main spot for the New Mexico Institute of Mining and Tech?",0.17168763279914856,2.3922222222222222,82.5,80.09764705882354
Where is the headquarter of Hongkong Chinese Bank?,"Yo, where's the HQ for Hongkong Chinese Bank?",0.13180729746818542,0.7966666666666667,77.27272727272728,94.30000000000001
Where is the headquarter of Columbia Sportswear Company?,"Hey, so like, where's the main office for Columbia Sportswear?",0.14968641102313995,2.2383333333333333,78.57142857142857,80.30636363636367
Where is the headquarter of Prussian Army?,"Yo, where's the Prussian Army's HQ at?",0.11305014789104462,0.9400000000000001,72.72727272727272,94.30000000000001
Where is the headquarter of Prince William Chamber of Commerce?,"Hey, do you know where the Prince William Chamber of Commerce is hangin' out? Like, where's their HQ?",0.07642771303653717,1.989090909090909,60.416666666666664,94.78197368421053
Where is the headquarter of FC Kuressaare?,"Hey, do you know where FC Kuressaare's HQ is at?",0.40699154138565063,1.0514285714285714,53.84615384615385,95.68818181818183
Where is the headquarter of Al Ain FC?,"Yo, where's Al Ain FC's main spot at?",0.1135501116514206,1.1033333333333333,79.16666666666666,112.08500000000001
Where is the headquarter of Fotron?,"Hey, do you know where Fotron's main office is at?",0.64327073097229,2.1,53.84615384615385,95.68818181818183
Where is the headquarter of Rocket Fuel Inc.?,"Yo, where’s Rocket Fuel Inc.’s HQ at?",0.11718818545341492,1.0033333333333334,80.76923076923077,108.26750000000001
Where is the headquarter of CMC Markets?,"Yo, where’s CMC Markets’ HQ at?",0.08437757939100266,0.0,77.27272727272727,103.04428571428575
Where is the headquarter of Congstar?,"Hey, where’s Congstar’s HQ at?",0.19379624724388123,0.23285714285714285,77.27272727272727,103.04428571428575
Where is the headquarter of Irisys?,"Hey, so like, where’s the main office for Irisys chillin’?",0.016982179135084152,1.1212499999999999,81.25,80.30636363636367
Where is the headquarter of Vergo Retail?,"Yo, where’s Vergo Retail's HQ at?",0.08633790165185928,0.584,81.81818181818181,92.965
Where is the headquarter of Plama Pleven?,"Yo, where's the HQ for Plama Pleven at?",0.10271970182657242,0.0,77.27272727272728,94.30000000000001
Where is the headquarter of Mogi Mirim Esporte Clube?,"Hey, so like, where's the main spot for Mogi Mirim Esporte Clube?",0.130397766828537,1.03125,81.25,89.51692307692309
Where is the headquarter of PNY Technologies?,"Hey, do you know where PNY Technologies' HQ is at?",0.4889642298221588,1.0514285714285714,53.84615384615385,86.70500000000001
Where is the headquarter of Bremen Institute for Applied Beam Technology?,"Hey, do you guys know where the Bremen Institute for Applied Beam Tech is based? Like, where’s their HQ at?",0.20136097073554993,1.5407142857142857,57.69230769230769,91.43464285714288
Where is the headquarter of Rolladen-Schneider Flugzeugbau?,"Hey, so like, where's the main office for Rolladen-Schneider Flugzeugbau?",0.1938091367483139,1.4949999999999999,78.57142857142857,67.75500000000001
Where is the headquarter of ENMAX?,"Yo, where's ENMAX's main office chillin'?",0.04658438265323639,1.468,72.72727272727273,82.39000000000001
Where is the headquarter of Digi International?,"Hey, so like, where's Digi International's HQ at?",0.08200978487730026,1.1124999999999998,76.92307692307692,69.78500000000001
Where is the headquarter of Panorama9?,"Yo, where's the HQ for Panorama9 at?",0.09541027247905731,0.0,75.0,82.39000000000001
Where is the headquarter of R. William Funk & Associates?,"Yo, do you know where R. William Funk & Associates is based? Like, where's their HQ at?",0.12463338673114777,0.95,54.54545454545454,91.60098039215687
Where is the headquarter of Jones Intercable?,"Hey, do you know where Jones Intercable's HQ is at?",0.49619224667549133,1.0514285714285714,53.84615384615385,87.99727272727276
Where is the headquarter of Shahrvand Chain Stores Inc.?,"Yo, where's the main office of Shahrvand Chain Stores Inc. at?",0.14019694924354553,1.48625,82.14285714285714,94.995
Where is the headquarter of Ankai?,"Hey, do you know where Ankai's main office is at?",0.7052106857299805,2.1,53.84615384615385,95.68818181818183
Where is the headquarter of Commodity Broking Services?,"Hey, so like, where's the HQ for Commodity Broking Services?",0.13057857751846313,0.7566666666666667,78.57142857142857,64.9245454545455
Where is the headquarter of FC Torpedo Vladimir?,"Yo, where's the HQ for FC Torpedo Vladimir at?",0.13105404376983643,0.8266666666666667,79.16666666666667,78.24500000000002
Where is the headquarter of Adelphi Edizioni?,"So, like, where's the main office for Adelphi Edizioni?",0.16720183193683624,1.46,69.23076923076923,61.32500000000002
Where is the headquarter of FC Mondercange?,"Hey, so like, where's the main office of FC Mondercange, you know?",0.1402934044599533,1.5214285714285711,67.64705882352942,89.51692307692309
Where is the headquarter of KXEN Inc.?,"Hey, so like, where's KXEN Inc.'s HQ at?",0.10422897338867188,0.4075,76.92307692307692,117.16000000000003
Where is the headquarter of Lloyds Banking Group?,"Yo, where's the main spot for Lloyds Banking Group?",0.14044944941997528,2.0414285714285714,79.16666666666666,103.625
Where is the headquarter of Alere?,"Hey, do you know where Alere’s main office is at?",0.5801742672920227,1.6333333333333333,53.57142857142857,95.68818181818183
Where is the headquarter of Yeast Culture?,"Hey, do ya know where the HQ for Yeast Culture is at?",0.01096148882061243,1.765,60.714285714285715,103.00500000000001
Where is the headquarter of CMD Group?,"Yo, where’s CMD Group's HQ at?",0.07702705264091492,0.6866666666666666,72.72727272727272,114.11500000000001
Where is the headquarter of Sqrrl?,"Hey, so like, where's Sqrrl's HQ at?",0.057097677141427994,0.5433333333333333,75.0,113.10000000000002
Where is the headquarter of International Democrat Union?,"Hey, so like, where’s the main office for the International Democrat Union at?",0.14254851639270782,2.39125,83.33333333333333,59.68214285714288
Where is the headquarter of Postmedia Network?,"Hey, where’s Postmedia Network's main office at?",0.21597297489643097,1.7385714285714287,83.33333333333333,75.50000000000003
Where is the headquarter of Moroka Swallows F.C.?,"Yo, where's the main spot for Moroka Swallows F.C.?",0.20264452695846558,0.9457142857142857,76.92307692307693,93.57977272727274
Where is the headquarter of Anna Lindh Euro-Mediterranean Foundation for the Dialogue Between Cultures?,"Hey, do you know where the main office of that Anna Lindh Euro-Mediterranean Foundation for, like, cultural chats is at?",0.2713488042354584,1.711666666666667,72.91666666666667,56.6057142857143
Where is the headquarter of OmniPeace?,"Hey, so like, where’s the main HQ for OmniPeace?",0.10625357180833817,0.6733333333333333,78.57142857142857,95.165
Where is the headquarter of MTS?,"Hey, do you know where MTS's main office is chillin'?",0.06776158511638641,1.8375,46.42857142857143,95.68818181818183
Where is the headquarter of Pfadi Winterthur?,"Yo, where’s the Pfadi Winterthur HQ at?",0.09987747669219971,0.0,77.27272727272728,82.39000000000001
Where is the headquarter of Doyle Aero?,"Yo, where's the HQ for Doyle Aero hangin' out?",0.022390281781554222,0.39,73.07692307692308,95.165
Where is the headquarter of Sears?,"Yo, where's Sears' main spot at?",0.09768697619438171,1.655,75.0,115.13000000000002
Where is the headquarter of YiNongDai?,"Yo, where's the main spot for YiNongDai?",0.21888293325901031,1.324,75.0,92.965
Where is the headquarter of Substance Abuse and Mental Health Services Administration?,"Hey, so like, where's the main office for that Substance Abuse and Mental Health Services thingy?",0.12683533132076263,2.194,82.5,70.14470588235295
Where is the headquarter of Operário Futebol Clube?,"Yo, where's the main spot for Operário Futebol Clube?",0.28977450728416443,0.9457142857142857,79.16666666666666,78.24500000000002
Where is the headquarter of Aichi Gakusen College?,"Hey, do you know where Aichi Gakusen College's main office is at?",0.5780990719795227,2.1466666666666665,60.0,76.50153846153849
Where is the headquarter of Magnetek?,"Yo, where's Magnetek's HQ at?",0.09182456135749817,0.0,72.22222222222223,90.95857142857145
Where is the headquarter of Hacoupian?,"Hey, so like, where’s Hacoupian’s main office or whatever?",0.11857029050588608,1.1212499999999999,75.0,72.61545454545457
Where is the headquarter of Planet41?,"Hey, do you know where Planet41’s main office is at?",0.6084802746772766,1.6333333333333333,53.57142857142857,95.68818181818183
Where is the headquarter of Aergo Capital?,"Yo, where's Aergo Capital's HQ at?",0.06104937568306923,1.025,75.0,82.39000000000001
Where is the headquarter of Greyhound Australia?,"Hey, so like, where's the main spot for Greyhound Australia?",0.10980196297168732,2.2083333333333335,78.57142857142857,87.99727272727276
Where is the headquarter of Transnational Association of Christian Colleges and Schools?,"Yo, where's the HQ for that Transnational Association of Christian Colleges and Schools thing?",0.13299697637557983,0.8422222222222222,82.35294117647058,56.25000000000003
Where is the headquarter of Thales Rail Signalling Solutions?,"Hey, so like, where's the main office for Thales Rail Signalling Solutions?",0.16987699270248413,1.73375,81.25,69.99384615384618
Where is the headquarter of Académica do Mindelo?,"Yo, where’s Académica do Mindelo’s HQ at?",0.08407123386859894,0.2733333333333333,73.07692307692308,66.10000000000002
Where is the headquarter of Aircraft Manufacturing and Design?,"Yo, where’s the main hub for Aircraft Manufacturing and Design?",0.26735082268714905,2.14875,78.57142857142857,64.9245454545455
Where is the headquarter of Thames Ironworks and Shipbuilding Company?,"Hey, do you know where the Thames Ironworks and Shipbuilding Company’s main office is chillin’?",0.09543505311012268,1.9721428571428572,60.0,58.4075
Where is the headquarter of Rouses?,"Yo, where's the main spot for Rouses?",0.21421408653259277,1.324,75.0,103.54
Where is the headquarter of JLL Partners?,"Hey, so like, where's JLL Partners' main office at?",0.12135478109121323,1.7939999999999998,78.57142857142857,95.165
Where is the headquarter of Washington Nationals?,"Yo, where's the Nats' HQ at?",0.09152604639530182,0.0,70.0,115.13000000000002
Where is the headquarter of Botswana Telecommunications Corporation?,"Yo, where’s the main office for Botswana Telecoms at?",0.15245380997657776,1.0485714285714285,80.76923076923077,69.78500000000001
Where is the headquarter of International Game Technology?,"Hey, do ya know where the IGT HQ is chillin'?",0.01983024924993515,0.9199999999999999,46.15384615384615,103.625
Where is the headquarter of Chatr?,"Hey, so like, where's Chatr's HQ at?",0.0657573714852333,0.5433333333333333,75.0,113.10000000000002
Where is the headquarter of Washington University in St. Louis?,"Hey, do you know where the main campus of Washington Uni in St. Louis is at?",0.7155227661132812,1.441,69.44444444444444,92.965
Where is the headquarter of Activa-International?,"Hey, do you know where Activa-International's HQ is at?",0.5124049186706543,1.2266666666666666,50.0,64.9245454545455
Where is the headquarter of Scarborough F.C.?,"Yo, where’s Scarborough F.C. HQ at?",0.11189283430576324,0.0,72.72727272727272,98.37833333333333
Where is the headquarter of Choice Provisions?,"Hey, so like, where’s the main office for Choice Provisions?",0.16617687046527863,1.5528571428571427,80.0,87.99727272727276
Where is the headquarter of Viva Macau?,"Hey, so like, where’s the main office of Viva Macau at?",0.1301478147506714,1.4949999999999999,81.25,88.905
Where is the headquarter of United States Geological Survey?,"Hey, so like, where's the USGS headquarters at? You know, the folks who do all that geology stuff?",0.16841544210910797,2.162222222222222,66.66666666666666,94.78197368421053
Where is the headquarter of Albtal-Verkehrs-Gesellschaft?,"Yo, where's the main spot for Albtal-Verkehrs-Gesellschaft?",0.18231883645057678,1.324,75.0,78.24500000000002
Where is the headquarter of Association for the Study of Nationalities?,"Hey, so like, where's the main office for that Association for the Study of Nationalities thingy?",0.12964634597301483,2.18375,85.0,55.21529411764709
Where is the headquarter of Royal Engineers?,"Yo, where's the Royal Engineers HQ at?",0.0988449677824974,0.628,75.0,92.965
Where is the headquarter of Hint Water?,"Yo, where’s Hint Water’s HQ at?",0.0720653310418129,0.91625,70.83333333333333,103.54
Where is the headquarter of King Street Sounds?,"Hey, do you know where King Street Sounds is based at? Like, where's their HQ?",0.1638788878917694,2.006666666666667,52.5,108.82750000000001
Where is the headquarter of Centre for Applied Genomics?,"Hey, do you know where the main office of the Centre for Applied Genomics is?",0.739194929599762,1.8511111111111112,67.64705882352942,84.45000000000003
Where is the headquarter of Loblaws?,"Hey, so like, where's Loblaws' main HQ at?",0.08249225467443466,1.01,76.92307692307692,103.70000000000002
Where is the headquarter of National Board of Fisheries?,"Hey, so like, where's the main spot for the National Board of Fisheries?",0.14797338843345642,2.1514285714285717,82.3529411764706,83.85357142857143
Where is the headquarter of Sietk?,"Yo, where's the Sietk HQ at?",0.09634990245103836,0.0,72.22222222222223,115.13000000000002
Where is the headquarter of Mechel?,"Hey, do you know where Mechel's main office is at?",0.6414607763290405,2.1,53.84615384615385,95.68818181818183
Where is the headquarter of Traction?,"Hey, so like, where's Traction's HQ at?",0.08200544863939285,1.74,75.0,103.70000000000002
Where is the headquarter of Medical Council of Canada?,"Yo, where’s the main office for the Medical Council of Canada?",0.21176186203956604,1.6425,83.33333333333333,67.75500000000001
Where is the headquarter of Montafonerbahn AG?,"Hey, where’s Montafonerbahn AG’s HQ at?",0.16958099603652954,0.20375,79.16666666666667,71.81500000000001
Where is the headquarter of Tebma Shipyard Limited?,"Hey, so like, where's the main office for Tebma Shipyard Limited, you know?",0.16887004673480988,2.16375,69.44444444444444,77.81071428571428
Where is the headquarter of Raaberbahn?,"Hey, do you know where Raaberbahn's HQ is at?",0.5064461827278137,1.2266666666666666,50.0,95.165
Where is the headquarter of Dacia?,"Hey, do you know where Dacia's HQ is at?",0.5527703166007996,1.2266666666666666,50.0,103.625
Where is the headquarter of HKT?,"Hey, so like, where’s HKT's main office chillin’?",0.014434034936130047,1.1212499999999999,76.66666666666667,95.165
Where is the headquarter of Northern Student Movement?,"Yo, where's the HQ for the Northern Student Movement at?",0.16204911470413208,1.9466666666666665,80.76923076923077,80.30636363636367
Where is the headquarter of Polnet Communications?,"Yo, where's Polnet Communications' HQ at?",0.09266684949398041,0.0,75.0,54.70142857142861
Where is the headquarter of Vympel?,"Hey, do you know where Vympel's HQ is at?",0.4836435914039612,1.2266666666666666,50.0,103.625
Where is the headquarter of Agrium?,"Hey, do you happen to know where Agrium's main office is chillin'?",0.07979713380336761,1.8311111111111111,43.75,83.0092307692308
Where is the headquarter of U.S.D. Sebinia Alto Sebino?,"Hey, do you happen to know where U.S.D. Sebinia Alto Sebino's main office is chillin'?",0.13948003947734833,1.4981818181818183,52.5,80.06750000000002
Where is the headquarter of EA Phenomic?,"Yo, where's EA Phenomic's HQ at?",0.08284373581409454,0.0,75.0,92.965
Where is the headquarter of Sun Pharmaceutical?,"Hey, do you know where Sun Pharma's main office is at?",0.6270133852958679,2.44125,57.14285714285714,95.955
Where is the headquarter of Nobel Peace Center?,"Hey, do you know where the Nobel Peace Center's HQ is at?",0.37985479831695557,1.60375,60.0,96.02461538461542
Where is the headquarter of Davison Design & Development?,"Yo, where's the main office for Davison Design & Development at?",0.13591331243515015,1.8599999999999999,78.57142857142858,57.23363636363638
Where is the headquarter of WildTangent?,"Yo, where's WildTangent's HQ at?",0.06935413926839828,0.0,72.22222222222223,90.95857142857145
Where is the headquarter of Raycom Media?,"Hey, so like, where's Raycom Media's HQ at?",0.08368426561355591,1.2999999999999998,76.92307692307692,95.165
Where is the headquarter of Stradivarius?,"Hey, so like, where's Stradivarius' HQ at?",0.07848132401704788,0.5433333333333333,75.0,82.39000000000001
Where is the headquarter of Sherrin?,"Yo, where’s Sherrin's HQ at?",0.09647836536169052,0.0,70.0,103.04428571428575
Where is the headquarter of National Civil Aviation Administration?,"Yo, where’s the main office for the National Civil Aviation Administration at?",0.17760621011257172,1.98,84.375,43.963076923076954
Where is the headquarter of Wizards of the Coast?,"Yo, where's the main HQ for Wizards of the Coast?",0.18641409277915955,1.1033333333333333,80.76923076923077,103.37909090909093
Where is the headquarter of Civil and Electrical Projects Contracting Company?,"Yo, where's the main office for that Civil and Electrical Projects Contracting Company?",0.21645568311214447,1.8788888888888888,75.0,47.59642857142859
Where is the headquarter of SeaTrepid?,"Hey, so like, where’s SeaTrepid’s HQ at?",0.07425742596387863,0.23285714285714285,78.57142857142857,94.30000000000001
Where is the headquarter of Delco Electronics?,"Hey, so like, where's Delco Electronics' main office at?",0.12434767186641693,2.668,78.57142857142857,69.78500000000001
