,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
12286,Who is the author of Trust Me?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""Trust Me.""",0.9966679215431212,2.158888888888889,83.33333333333334,28.50000000000003,11853
12287,Who is the author of On the Edge of a Plain?,"Inquire regarding the identity of the individual responsible for the authorship of the literary work entitled ""On the Edge of a Plain.""",0.9965920448303224,2.38,86.0,41.8518181818182,11854
12288,Who is the author of Deadline?,"In the realm of literary composition, could one discern the identity of the individual responsible for the authorship of the work entitled ""Deadline""?",0.9969322681427002,2.382727272727273,81.48148148148148,25.32478260869567,11855
12289,Who is the author of Living?,"Who possesses the creative authorship of the literary work entitled ""Living""?",0.996247947216034,1.8985714285714284,60.71428571428571,26.470000000000027,11856
12290,Who is the author of Roma?,"Inquiring into the identity of the individual who has undertaken the authorship of the literary work entitled ""Roma.""",0.9966711401939392,1.57,69.04761904761904,19.100000000000023,11857
12292,Who is the author of The Man With the Hoe?,"In the realm of literary creation, which individual can be attributed as the progenitor of the work entitled ""The Man With the Hoe""?",0.9552355408668518,2.3463636363636367,74.07407407407408,43.71608695652176,11858
12293,Who is the author of Rose?,"Inquisitorially, one might ponder the identity of the individual or collective entity responsible for the literary creation known as ""Rose.""",0.9137104153633118,2.3499999999999996,72.91666666666667,19.02500000000001,11859
12294,Who is the author of M?,"Inquiring into the identity of the individual responsible for the authorship of the literary work designated by the single-letter title ""M.""",0.9969171285629272,2.102727272727273,85.41666666666667,34.160909090909115,11860
12295,Who is the author of Showdown?,"Inquire as to the identity of the individual or collective responsible for the authorship of the literary work entitled ""Showdown.""",0.9964498281478882,2.364,84.78260869565219,31.715000000000003,11861
12296,Who is the author of The Wars?,"Inquiring into the identity of the individual responsible for the literary composition entitled ""The Wars.""",0.9969072937965392,1.81125,80.55555555555554,7.462500000000006,11862
12297,Who is the author of The Girls of Slender Means?,Inquisition regarding the identity of the literary creator responsible for the composition entitled The Girls of Slender Means.,0.9967868328094482,1.9645454545454544,86.84210526315789,9.965000000000003,11863
12298,Who is the author of Definitions?,"In contemplation of the literary architect responsible for the conceptual elucidation encapsulated within the compendium entitled ""Definitions,"" who might be designated as the progenitor of such a work?",0.9925605058670044,1.3278571428571428,75.0,-8.913571428571402,11864
12299,Who is the author of The Rachel Papers?,Inquire as to the identity of the individual responsible for the authorship of the literary work entitled The Rachel Papers.,0.996598780155182,1.791,90.47619047619048,25.795000000000044,11865
12300,Who is the author of The Gathering?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""The Gathering.""",0.996673822402954,2.308888888888889,83.33333333333334,19.100000000000023,11866
12301,Who is the author of The Crucifer of Blood?,Inquiring into the identity of the individual credited with the authorship of the literary work entitled The Crucifer of Blood.,0.9928544163703918,2.056,83.33333333333333,17.335000000000036,11867
12302,Who is the author of Island?,"Inquire regarding the individual possessing the authorship of the literary work entitled ""Island.""",0.9965533018112184,2.557777777777778,71.875,11.514423076923094,11868
12303,Who is the author of Recursion?,"Inquiries pertaining to the identity of the individual responsible for the compositional authorship of the literary work entitled ""Recursion"" are hereby posited.",0.9967998266220092,1.622142857142857,72.0,-11.613181818181827,11869
12304,Who is the author of The Bishop's Heir?,Inquirer seeks to ascertain the identity of the individual responsible for the authorship of the literary work known as The Bishop's Heir.,0.996269702911377,2.4783333333333335,81.25,32.681304347826114,11870
12305,Who is the author of The Whole Family?,"Inquiring as to the individual who holds the distinction of authoring the literary work entitled ""The Whole Family.""",0.996501922607422,2.074,66.66666666666666,37.900000000000034,11871
12306,Who is the author of Talent?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""Talent.""",0.9967153072357178,2.175555555555556,82.5,19.05455882352942,11872
12307,Who is the author of Capital?,"Inquirer seeks to ascertain the identity of the individual responsible for the authorship of the seminal work entitled ""Capital.""",0.996308207511902,2.2199999999999993,77.27272727272727,23.53986842105263,11873
12308,Who is the author of So Disdained?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""So Disdained.""",0.9967488050460817,1.881,78.57142857142857,19.100000000000023,11874
12309,Who is the author of NOiSE?,"In the realm of literary production, could one ascertain the identity of the individual responsible for the creation of the work entitled NOiSE?",0.9969287514686584,2.394545454545454,84.0,32.681304347826114,11875
12310,Who is the author of Trouble?,"In the realm of literary composition, who might be identified as the progenitor of the narrative work entitled ""Trouble""?",0.929887592792511,1.914,71.73913043478261,31.70789473684212,11876
12311,Who is the author of The Book of the Law?,"In what manner might one ascertain the identity of the individual who is credited with the authorship of the literary work entitled ""The Book of the Law""?",0.9962355494499208,2.2191666666666667,71.66666666666666,38.43000000000001,11877
12312,Who is the author of Private?,"Inquiring into the identity of the individual responsible for the authorship of the literary work titled ""Private.""",0.9966609477996826,2.5044444444444443,82.5,24.031029411764735,11878
12313,Who is the author of The Origin?,"In the realm of literary contributions, could one elucidate the identity of the individual responsible for the authorship of the seminal work entitled ""The Origin""?",0.9962959885597228,1.8891666666666669,82.75862068965517,12.26000000000002,11879
12314,Who is the author of The Demon?,"Inquire as to the identity of the individual responsible for the authorship of the literary work entitled ""The Demon.""",0.9963751435279846,2.358888888888889,86.36363636363637,36.89776315789476,11880
12315,Who is the author of Aliens?,"Inquisitor of the literary provenance pertaining to the cinematic oeuvre entitled ""Aliens,"" who holds the distinction of authorship therein?",0.9967566132545472,1.669166666666667,71.73913043478261,9.4447368421053,11881
12316,Who is the author of The Boys?,"Inquisitively, one might ponder the identity of the individual or individuals responsible for the creation of the literary work known as ""The Boys.""",0.9437788128852844,1.8945454545454548,75.92592592592592,33.31902173913048,11882
12317,Who is the author of Her Mother's Hope?,"In the realm of literary creation, can one ascertain the individual responsible for the authorship of the narrative work entitled ""Her Mother's Hope""?",0.9967555403709412,2.481666666666667,76.78571428571428,34.42500000000004,11883
12318,Who is the author of This Is It?,"In the realm of literary composition, could one ascertain the identity of the individual responsible for the creation of the work entitled ""This Is It""?",0.9968236684799194,2.265454545454545,75.86206896551724,32.56400000000002,11884
12319,Who is the author of Lightning?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""Lightning.""",0.9966918230056764,2.442222222222222,82.5,19.05455882352942,11885
12320,Who is the author of Marvellous?,"In the realm of literary creation, one might inquire as to the identity of the individual responsible for the authorship of the work entitled ""Marvellous.""",0.9966625571250916,2.0927272727272728,81.0344827586207,45.25150000000002,11886
12321,Who is the author of Frankenstein's Cat?,"In the realm of literary attribution concerning the oeuvre encapsulated within the title ""Frankenstein's Cat,"" who might one designate as the progenitor of such a textual composition?",0.9953983426094056,1.9414285714285715,79.6875,21.30071428571432,11887
12322,Who is the author of Declaration?,Inquirer seeks to ascertain the identity of the individual or individuals responsible for the authorship of the seminal document commonly referred to as the Declaration.,0.9961042404174804,1.9615384615384617,76.92307692307692,2.108000000000004,11888
12323,Who is the author of The Incoherence of the Philosophers?,"Which individual is credited as the progenitor of the literary work entitled ""The Incoherence of the Philosophers""?",0.986311972141266,1.4388888888888889,77.5,10.42705882352942,11889
12324,Who is the author of A Survey?,"Inquire as to the identity of the individual responsible for the authorship of the literary work entitled ""A Survey.""",0.9967383742332458,2.443333333333334,86.36363636363637,36.89776315789476,11890
12325,Who is the author of K?,"Query with Low Readability: In the realm of literary creation, who might be identified as the progenitor of the text denoted by the singular letter 'K'?",0.9731875658035278,2.165,77.41935483870968,30.76807692307696,11891
12326,Who is the author of Murphy?,"Inquire as to the identity of the individual responsible for the literary composition entitled ""Murphy.""",0.9966322779655457,1.87625,83.33333333333333,13.102499999999992,11892
12327,Who is the author of Basketbolo žaidimas (krepšiasvydis) ir Lietuvos sporto lygos oficialės basketbolo taisyklės 1926-27 metams?,"Inquisitorially, to whom might one attribute the authorship of the compendium entitled ""Basketbolo žaidimas (krepšiasvydis) ir Lietuvos sporto lygos oficialės basketbolo taisyklės"" delineating regulations pertinent to the sport for the annum of 1926-27?",0.9948446750640868,0.5095,73.07692307692308,-11.804411764705833,11893
12328,Who is the author of The Skinner?,"Inquiring into the identity of the individual who has assumed the role of the creator of the literary work entitled ""The Skinner.""",0.9968568086624146,1.8454545454545457,74.0,41.8518181818182,11894
12329,Who is the author of Raven Black?,"In the realm of literary composition, who might be duly credited as the progenitor of the work entitled ""Raven Black""?",0.8067099452018738,2.1827272727272726,68.75,38.48500000000004,11895
12331,Who is the author of The Barracks Thief?,Inquire as to the identity of the individual who has undertaken the authorship of the literary work entitled The Barracks Thief.,0.996637225151062,1.8718181818181816,77.27272727272727,28.40571428571431,11896
12332,Who is the author of Ang Singsing ng Dalagang Marmol?,"Inquisitive exploration into the identity of the literary creator responsible for the composition entitled ""Ang Singsing ng Dalagang Marmol"" is sought.",0.9967755675315856,1.379333333333333,81.25,0.2057142857142935,11897
12333,Who is the author of History?,Inquirer seeks to ascertain the identity of the individual or collective entity responsible for the authorship of the compendium titled 'History.',0.99650639295578,1.8599999999999997,78.26086956521739,18.920357142857146,11898
12334,Who is the author of Skyscraper?,"Inquiring about the individual responsible for the authorship of the literary work entitled ""Skyscraper.""",0.996704638004303,2.51875,79.41176470588235,12.401428571428596,11899
12335,Who is the author of Shadow?,"In the realm of literary composition, one might inquire as to the identity of the individual who orchestrated the creation of the narrative work entitled ""Shadow.""",0.996912956237793,2.4691666666666667,75.0,37.455384615384645,11900
12336,Who is the author of Grandville?,"Inquisitively ascertaining the identity of the individual responsible for the literary composition titled ""Grandville,"" one seeks to elucidate the authorship attribution associated with this work.",0.9964445233345032,1.7886666666666666,68.9655172413793,-21.579999999999984,11901
12337,Who is the author of Carousel?,Inquiring into the identity of the individual responsible for the creation and subsequent authorship of the theatrical work entitled Carousel.,0.9966630339622498,2.4063636363636367,85.71428571428572,8.875000000000028,11902
12338,Who is the author of Every Third Thought?,"In the realm of literary compositions, one might ponder the identity of the individual who, through their creative prowess, has inscribed the narrative known as ""Every Third Thought.""",0.9833763241767884,1.9585714285714284,70.58823529411765,44.57500000000002,11903
12339,Who is the author of Country?,"Identifying the individual responsible for the authorship of the literary work entitled ""Country.""",0.996742069721222,2.2125,78.125,11.514423076923094,11904
12340,Who is the author of The Memorial?,What individual holds the distinction of being the progenitor of the literary work entitled The Memorial?,0.9888007640838624,1.8899999999999997,73.52941176470588,26.682500000000005,11905
12341,Who is the author of This?,"Inquiring into the identity of the individual responsible for the authorship of the aforementioned text denoted as ""This.""",0.9963051080703736,2.30625,83.33333333333334,19.100000000000023,11906
12342,Who is the author of The Black Unicorn?,"In the context of literary composition, can one ascertain the identity of the individual responsible for the creation and authorship of the work entitled ""The Black Unicorn""?",0.9966993927955629,2.4953846153846153,82.25806451612902,19.630000000000024,11907
12343,Who is the author of Incidents?,"Inquisition into the identity of the individual responsible for the authorship of the literary work titled ""Incidents.""",0.9966259002685548,2.2366666666666664,87.5,14.07808823529416,11908
12344,Who is the author of The Filth?,"In the realm of literary composition, one may inquire as to the identity of the individual who has undertaken the creative endeavor of penning the work entitled ""The Filth.""",0.9968275427818298,2.2357142857142858,71.21212121212122,43.33818965517244,11909
12345,Who is the author of Gin Tama?,Inquire regarding the identity of the individual responsible for the authorship of the literary work known as Gin Tama.,0.996563732624054,2.360909090909091,87.5,27.255263157894777,11910
12346,Who is the author of Beautiful You?,"Inquirer seeks to ascertain the identity of the individual responsible for the literary creation entitled ""Beautiful You.""",0.9963797926902772,1.88,70.0,14.07808823529416,11911
12347,Who is the author of Lost?,"Inquire as to the individual or entity responsible for the conceptualization and literary articulation of the narrative work entitled ""Lost.""",0.996723473072052,2.382727272727273,78.26086956521739,10.564999999999998,11912
12348,Who is the author of Time?,"Identify the individual responsible for the authorship of the literary work entitled ""Time.""",0.9967101812362672,2.405,78.125,18.022115384615404,11913
12349,Who is the author of The Two of Us?,"Inquiring into the identity of the individual responsible for the literary composition entitled ""The Two of Us.""",0.9969323873519896,2.07,80.0,19.05455882352942,11914
12350,Who is the author of Thinking of You?,"Who possesses the authorship of the literary work entitled ""Thinking of You""?",0.9964138865470886,1.7133333333333336,63.33333333333333,39.55500000000001,11915
12351,"Who is the author of Johnny, My Friend?","In the realm of literary authorship, could one ascertain the identity of the individual responsible for the creation of the narrative work entitled ""Johnny, My Friend""?",0.996957778930664,2.230769230769231,82.25806451612902,27.514230769230807,11916
12352,Who is the author of Opening Night?,"In the realm of literary compositions, one may inquire as to the identity of the individual responsible for the creation of the work entitled ""Opening Night.""",0.9967182278633118,2.400833333333334,81.66666666666667,43.963076923076954,11917
12353,Who is the author of Umbrella?,"Inquire regarding the individual responsible for the creation of the literary work titled ""Umbrella.""",0.9966921806335448,2.7488888888888887,79.41176470588235,24.487142857142885,11918
12354,Who is the author of Chicago?,"Inquiring as to the identity of the individual responsible for the authorship of the literary work entitled ""Chicago.""",0.9964620471000672,1.9322222222222225,80.95238095238095,23.80000000000004,11919
12355,Who is the author of The River?,Inquiring into the identity of the individual responsible for the authorship of the literary work entitled The River?,0.9964494705200196,2.4755555555555557,86.84210526315789,14.66500000000002,11920
12356,Who is the author of Murphy's Law?,"In the realm of literary attribution concerning the conceptual framework denoted as ""Murphy's Law,"" could one ascertain the identity of the individual responsible for its inception?",0.9968144297599792,1.9314285714285715,75.80645161290323,10.230000000000018,11921
12357,Who is the author of The Neverending Story?,Inquire into the identity of the individual responsible for the literary creation known as The Neverending Story.,0.9968110918998718,2.1322222222222225,91.66666666666666,15.403529411764737,11922
12358,Who is the author of Our Story?,"Inquire regarding the individual responsible for the authorship of the narrative entitled ""Our Story.""",0.996607780456543,2.295,73.52941176470588,24.487142857142885,11923
12359,Who is the author of Box the Pony?,"Inquisitively seeking the identity of the literary creator responsible for the composition entitled ""Box the Pony,"" one endeavors to ascertain the individual whose intellectual contributions manifest within this particular narrative work.",0.9970307350158693,2.2327777777777778,77.14285714285714,-23.849354838709672,11924
12360,Who is the author of A Moreninha?,What individual can be ascribed the authorship of the literary work entitled A Moreninha?,0.9965033531188964,1.7112500000000002,66.66666666666667,17.382142857142867,11925
12361,Who is the author of Trouble?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""Trouble.""",0.9967507123947144,2.1822222222222223,82.5,24.031029411764735,11926
12362,Who is the author of The Last Hawk?,"In the realm of literary composition, which individual is credited with the authorship of the narrative entitled The Last Hawk?",0.9961650371551514,2.469090909090909,75.0,30.02500000000003,11927
12363,Who is the author of The Confidential Clerk?,Inquirer seeks to ascertain the identity of the individual responsible for the composition of the literary work entitled The Confidential Clerk.,0.9964815378189088,2.285833333333333,81.81818181818181,8.262857142857143,11928
12364,Who is the author of Annals?,"In the realm of literary contributions, who might be identified as the progenitor of the work entitled ""Annals""?",0.8652707934379578,1.1788888888888889,70.45454545454545,33.465,11929
12365,Who is the author of The Great World and the Small: More Tales of the Ominous and Magical?,"Inquire regarding the identity of the literary creator responsible for the composition entitled ""The Great World and the Small: More Tales of the Ominous and Magical.""",0.9968603849411012,2.3446666666666665,83.33333333333333,37.455384615384645,11930
12366,Who is the author of Robots?,"Who possesses the creative authorship of the literary work entitled ""Robots""?",0.9964334964752196,1.4642857142857142,67.85714285714285,26.470000000000027,11931
12367,Who is the author of The Word?,"Inquisitive in nature, one might ponder the identity of the individual who has bestowed upon the literary realm the creation titled ""The Word.""",0.9947022795677184,2.160833333333333,70.37037037037037,40.67554347826092,11932
12368,Who is the author of Picture This?,"Inquire regarding the identity of the individual responsible for the authorship of the literary work entitled ""Picture This.""",0.9964428544044496,2.42,83.33333333333334,23.80000000000004,11933
12369,Who is the author of A New Life?,What individual or collective entity can be ascribed authorship to the literary work entitled A New Life?,0.996183693408966,2.2172727272727273,66.66666666666667,25.35647058823531,11934
12370,Who is the author of The Man of the Crowd?,"Inquire regarding the identity of the individual responsible for the authorship of the literary work entitled ""The Man of the Crowd.""",0.9964587092399596,2.6354545454545453,85.41666666666666,39.06321428571431,11935
12371,Who is the author of Window?,"Inquisitively seeking the identity of the individual responsible for the creation and authorship of the literary work titled ""Window.""",0.9963216781616212,2.6654545454545455,77.27272727272727,14.634605263157908,11936
12372,Who is the author of The Outdoor Survival Handbook?,Inquiring into the identity of the individual responsible for the authorship of the literary work entitled The Outdoor Survival Handbook.,0.9929574728012084,2.5727272727272728,88.0952380952381,8.875000000000028,11937
12373,Who is the author of By the Gods Beloved?,"In the pursuit of ascertaining the identity of the literary creator responsible for the composition entitled ""By the Gods Beloved,"" one seeks to uncover the individual whose penmanship has manifested such a work.",0.997050404548645,1.981176470588235,71.62162162162163,11.830909090909104,11938
12374,Who is the author of The Reader?,"In the realm of literary authorship, who emerges as the progenitor of the narrative work entitled ""The Reader""?",0.8197727799415588,2.0388888888888888,77.27272727272728,33.465,11939
12375,Who is the author of Listen?,"Inquire as to the identity of the individual responsible for the authorship of the literary work entitled ""Listen.""",0.996385097503662,2.23875,85.71428571428572,33.20000000000002,11940
12376,Who is the author of Sentences?,"Inquiring into the identity of the individual responsible for the authorship of the literary work titled ""Sentences.""",0.9967643022537231,2.2022222222222223,82.5,19.05455882352942,11941
12377,Who is the author of Millennial Rites?,"In the realm of literary composition, can one ascertain the identity of the individual responsible for the creation of the work entitled ""Millennial Rites""?",0.9969192743301392,2.1075,82.14285714285714,20.325000000000017,11942
12378,Who is the author of 1982?,"In the realm of literary composition, who may be credited as the progenitor of the textual work published in the annum 1982?",0.987046718597412,1.612,75.0,42.223181818181814,11943
12379,Who is the author of Verdict?,"Inquiring as to the identity of the individual responsible for the authorship of the literary work titled ""Verdict.""",0.9966804385185242,2.445555555555556,80.95238095238095,33.20000000000002,11944
12380,Who is the author of What's Become of Waring?,"Inquiring into the identity of the literary creator responsible for the composition entitled ""What Has Transpired with Waring?""",0.9922882318496704,1.404,69.04761904761905,19.100000000000023,11945
12382,Who is the author of Shame?,"In the realm of literary creation, one seeks to ascertain the identity of the individual responsible for the conceptualization and subsequent manifestation of the written work entitled ""Shame.""",0.9970583915710448,2.1786666666666665,79.6875,23.42500000000001,11946
12383,Who is the author of Emma?,"Inquisitively ascertain the identity of the literary creator responsible for the composition entitled ""Emma.""",0.996533989906311,1.7666666666666666,73.52941176470588,-17.812857142857126,11947
12384,Who is the author of Cool?,"Inquiring into the identity of the individual responsible for the literary composition titled ""Cool.""",0.9968917965888976,2.55625,79.41176470588235,6.35857142857148,11948
12385,Who is the author of Go?,"Inquisitively seek to ascertain the identity of the individual responsible for the authorship of the literary work entitled ""Go.""",0.9964666366577148,2.28,77.27272727272727,14.634605263157908,11949
12386,Who is the author of Androcles and the Lion?,"In the context of literary composition, can one elucidate the identity of the individual responsible for the creation of the narrative entitled ""Androcles and the Lion""?",0.9970701932907104,2.0908333333333333,81.66666666666667,14.498846153846188,11950
12388,Who is the author of I Have a Special Plan for This World?,"Inquire regarding the individual responsible for the authorship of the literary work entitled ""I Have a Special Plan for This World.""",0.9966917037963868,2.26,77.08333333333334,47.12035714285716,11951
12389,Who is the author of Click?,"Query with Low Readability: In the vast expanse of literary contributions, could one elucidate the identity of the individual responsible for the creation of the work entitled ""Click""?",0.9407078623771667,2.2106666666666666,83.33333333333334,15.257857142857176,11952
12390,Who is the author of The Storm?,"In the realm of literary composition, could you elucidate the identity of the individual responsible for the creation of the work entitled ""The Storm""?",0.997019588947296,2.356363636363636,80.35714285714286,27.37500000000003,11953
12391,Who is the author of Tokyo?,"In the realm of literary creation, which individual can be ascribed the authorship of the narrative work entitled Tokyo?",0.9957584738731384,1.9981818181818185,71.42857142857142,31.70789473684212,11954
12392,Who is the author of Eater?,"In the realm of literary production, could one inquire as to the identity of the individual responsible for the authorship of the work entitled ""Eater""?",0.9966505169868468,2.4736363636363636,84.48275862068965,32.56400000000002,11955
12393,Who is the author of Something Special?,"Inquire as to the identity of the individual responsible for the authorship of the literary work entitled ""Something Special.""",0.9964696168899536,2.149,81.81818181818181,27.992500000000007,11956
12394,Who is the author of The Confusion?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""The Confusion.""",0.9967494010925292,2.181111111111111,83.33333333333334,19.100000000000023,11957
12395,Who is the author of The Critic?,"In the realm of literary composition, which individual is ascribed the creation of the work titled The Critic?",0.987064242362976,2.51,72.5,38.16500000000002,11958
12396,Who is the author of The Education of Henry Adams?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""The Education of Henry Adams.""",0.9968225955963136,1.8472727272727272,85.41666666666667,18.920357142857146,11959
12397,Who is the author of Spice and Wolf?,"Inquiring into the identity of the individual responsible for the literary creation known as ""Spice and Wolf,"" one seeks to ascertain the nomenclature of the authorial figure behind this narrative work.",0.99697744846344,2.31875,78.57142857142857,19.815161290322607,11960
12398,Who is the author of Dry?,"Inquisitively seeking the identity of the individual responsible for the composition of the literary work entitled ""Dry,"" I endeavor to ascertain the provenance of its authorship.",0.9966334700584412,2.0713333333333335,68.33333333333333,-1.770384615384586,11961
12399,Who is the author of Revolution?,"Who can be identified as the progenitor of the literary work entitled ""Revolution""?",0.9962224960327148,1.502857142857143,62.5,17.932307692307717,11962
12400,Who is the author of Act One?,Inquiring as to the identity of the individual responsible for the literary composition denoted as Act One?,0.996346652507782,2.11875,80.55555555555554,15.403529411764737,11963
12401,Who is the author of Eagle?,"Inquire regarding the identity of the individual responsible for the authorship of the literary work titled ""Eagle.""",0.9964982271194458,2.711,82.5,29.00750000000002,11964
12402,Who is the author of The Way of Kings?,"In the realm of literary composition, the inquiry seeks to ascertain the identity of the individual responsible for the creation of the narrative work entitled ""The Way of Kings.""",0.9969136714935304,2.1033333333333335,83.33333333333333,40.42094827586209,11965
12403,Who is the author of The Lemon Table?,"Inquiring into the identity of the individual responsible for the literary creation titled ""The Lemon Table.""",0.9964970946311952,2.8744444444444444,81.57894736842104,24.22750000000002,11966
12404,Who is the author of Lady Audley's Secret?,"Inquiring into the identity of the individual responsible for the literary composition known as ""Lady Audley's Secret.""",0.996715784072876,2.284,80.95238095238095,19.100000000000023,11967
12405,Who is the author of Bec?,"Inquiring into the identity of the literary creator associated with the work entitled ""Bec""?",0.9897677302360536,1.85625,73.52941176470588,17.382142857142867,11968
12406,Who is the author of Success?,"In the vast expanse of literary contributions, could one elucidate the identity of the individual responsible for the creation of the work titled ""Success""?",0.9069006443023682,2.0483333333333333,82.14285714285714,23.850000000000023,11969
12407,Who is the author of Stack Overflow?,Who possesses the authorship of the digital platform known as Stack Overflow?,0.9963577389717102,2.7933333333333334,73.07692307692307,46.60500000000002,11970
12408,Who is the author of Spider?,"In the realm of literary composition, who might be identified as the progenitor of the narrative entitled ""Spider""?",0.9456560015678406,2.042222222222222,70.45454545454545,24.065,11971
12409,Who is the author of Off the Road?,"Identify the individual responsible for the authorship of the literary work entitled ""Off the Road.""",0.9967855215072632,2.615,80.55555555555554,30.022500000000008,11972
12411,Who is the author of Impact?,"Inquiring into the identity of the individual responsible for the authorship of the literary work titled ""Impact.""",0.996754229068756,2.49,82.5,24.031029411764735,11973
12412,Who is the author of Tropic Moon?,"Inquisitively, one seeks to ascertain the identity of the individual responsible for the authorship of the literary work entitled ""Tropic Moon.""",0.9967676401138306,2.275833333333334,76.0,18.920357142857146,11974
12413,Who is the author of Beloved?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""Beloved.""",0.9966639876365662,2.17,82.5,14.07808823529416,11975
12414,Who is the author of Second Generation?,"In the realm of literary production, who might be ascribed the authorship of the work entitled ""Second Generation""?",0.9871829748153688,2.098,70.45454545454545,33.465,11976
12415,Who is the author of The Singing?,"Inquire regarding the individual who has authored the literary work titled ""The Singing.""",0.9966512322425842,2.2333333333333334,59.375,31.037500000000023,11977
12416,Who is the author of Down the River?,"Inquire regarding the identity of the individual responsible for the authorship of the literary composition entitled ""Down the River.""",0.9964622855186462,2.4189999999999996,84.0909090909091,14.634605263157908,11978
12417,Who is the author of Albertine?,"In the realm of literary composition, one might inquire as to the identity of the individual responsible for the creation of the work entitled ""Albertine.""",0.9969133138656616,2.145454545454545,81.0344827586207,41.86750000000001,11979
12418,Who is the author of The Guard?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""The Guard.""",0.9965102076530457,2.381111111111111,83.33333333333334,28.50000000000003,11980
12419,Who is the author of The Hunter?,Inquire regarding the individual possessing the authorship of the literary work designated as The Hunter.,0.996479332447052,2.765555555555556,78.125,11.130000000000024,11981
12420,Who is the author of West?,"Inquiring into the identity of the individual responsible for the authorship of the literary work entitled ""West.""",0.9966776371002196,2.3144444444444447,82.5,24.031029411764735,11982
12421,Who is the author of Rowan and the Travellers?,"Inquiring into the identity of the individual responsible for the literary creation known as ""Rowan and the Travellers,"" one seeks to ascertain the nomenclature of the authorial figure associated with this particular narrative endeavor.",0.9971056580543518,1.713888888888889,77.63157894736842,-1.851470588235259,11983
12422,Who is the author of The Idea?,"Identify the individual responsible for the conceptualization and authorship of the literary work entitled ""The Idea.""",0.9964838027954102,2.157777777777778,78.94736842105263,3.077500000000015,11984
12423,Who is the author of The Street?,Identify the individual responsible for the authorship of the literary composition entitled The Street.,0.9967798590660096,2.5675,83.33333333333334,-0.7464285714285381,11985
12424,Who is the author of Odds On?,"In the realm of literary authorship, could one elucidate the identity of the individual responsible for the creation of the work entitled ""Odds On""?",0.9961876273155212,2.0799999999999996,82.14285714285714,30.90000000000003,11986
12425,Who is the author of Nuclear Alert?,"Inquisitively pondering the identity of the individual responsible for the authorship of the literary work entitled Nuclear Alert, who might be the progenitor of such a text?",0.8728978037834167,2.182666666666667,77.58620689655172,10.230000000000018,11987
12426,Who is the author of Malvaloca?,"In the realm of literary compositions, could one ascertain the identity of the individual responsible for the creation of the work entitled ""Malvaloca""?",0.9967718720436096,1.839090909090909,81.48148148148148,17.968260869565228,11988
12427,Who is the author of Handles?,"In the realm of literary composition, who might be ascribed the creative authorship of the work entitled ""Handles""?",0.9960508942604064,1.816,70.45454545454545,38.16500000000002,11989
12428,Who is the author of The Sun?,"Inquiring into the identity of the individual responsible for the composition of the literary work entitled ""The Sun.""",0.9967812299728394,2.533333333333333,83.33333333333334,23.80000000000004,11990
12429,Who is the author of Storm?,"Could you elucidate upon the individual responsible for the literary creation known as ""Storm""?",0.9968248605728148,2.315714285714286,73.52941176470588,29.467857142857156,11991
12430,Who is the author of Fools?,"In the realm of literary composition, one may ponder the identity of the individual who orchestrated the creation of the narrative entitled ""Fools.""",0.9915600419044496,1.9518181818181817,74.07407407407408,33.31902173913048,11992
12431,Who is the author of Cement?,"In the realm of literary composition, who might be attributed as the progenitor of the textual work known as 'Cement'?",0.9671412706375122,1.7950000000000004,73.91304347826087,42.71500000000003,11993
12432,Who is the author of Baby?,"Inquiring into the identity of the individual responsible for the literary composition titled ""Baby.""",0.9968486428260804,2.74,79.41176470588235,0.3157142857143071,11994
12433,Who is the author of Darkness?,"Inquiring into the identity of the individual responsible for the literary composition entitled ""Darkness.""",0.9969022274017334,2.2925,79.41176470588235,-5.727142857142809,11995
12434,Who is the author of The Dark?,"Inquisitively seeking the individual responsible for the creation and authorship of the literary work entitled ""The Dark,"" what might be the identity of said progenitor?",0.902954399585724,2.224285714285714,68.9655172413793,12.26000000000002,11996
12435,Who is the author of Shadow?,"In what manner might one ascertain the identity of the individual responsible for the authorship of the literary work entitled ""Shadow""?",0.9961442947387696,2.38,77.08333333333333,24.3771428571429,11997
12436,Who is the author of The Wind?,"Inquire as to the individual responsible for the authorship of the literary work entitled ""The Wind.""",0.996509850025177,2.48,84.21052631578948,45.377500000000026,11998
12437,Who is the author of Love?,"Inquisitorially, to whom may one attribute the literary craftsmanship of the work titled ""Love""?",0.9967417120933532,2.1814285714285715,58.33333333333333,29.467857142857156,11999
12438,Who is the author of Rulers of the Darkness?,"Inquisitively seeking the identity of the individual responsible for the literary creation entitled ""Rulers of the Darkness,"" one may ponder the authorship of this particular work.",0.9964495897293092,2.167857142857143,76.66666666666666,4.7373076923077235,12000
