Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Who performed Live Peace in Toronto 1969?,"Yo, who was jamming at that Live Peace thing in Toronto back in '69?",0.0437144637107849,1.7975,65.625,89.89642857142859,['Plastic Ono Band']
Who performed The Tourists?,"Yo, who was the band that did The Tourists?",0.3625727593898773,1.764,59.090909090909086,103.70000000000002,['The Tourists']
Who performed Stem Stem in Electro?,"Yo, who actually did that Stem Stem jam in Electro?",0.0982108414173126,2.5414285714285714,66.66666666666667,78.24500000000002,['HṚṢṬA']
Who performed As One – Chapter Four?,"Yo, who was the one that did As One – Chapter Four?",0.1389785856008529,1.9233333333333331,60.71428571428571,103.37909090909092,['Metalium']
Who performed Sink With Kalifornija?,"Yo, who’s the dude or dudette that did that ""Sink With Kalifornija"" jam?",0.0837212055921554,1.7588888888888892,63.1578947368421,77.81071428571428,['Youth Brigade']
Who performed Daisy Petal Pickin'?,"Yo, who’s the dude or chick that sang Daisy Petal Pickin’?",0.0269324388355016,2.146,62.5,88.905,['The Fireballs']
Who performed Nichts Muss?,"Yo, who was the one that sang Nichts Muss?",0.2085566967725753,1.4483333333333333,59.09090909090909,113.10000000000002,['Barbara Morgenstern']
Who performed Hitoiro?,"Yo, who sung that Hitoiro jam?",0.2105479538440704,1.9475,62.5,87.94500000000002,['Mika Nakashima']
Who performed Jazz Contemporary?,"Yo, who’s the dude or gal doin’ that Jazz Contemporary thing?",0.0081617673859,1.7479999999999998,68.75,81.85500000000002,['Kenny Dorham']
"Who performed Masters of Moral, Servants of Sin?","Yo, who was the one that did that ""Masters of Moral, Servants of Sin"" jam?",0.1331026554107666,1.8177777777777775,70.0,90.09000000000002,['Pungent Stench']
Who performed Naina Chaar?,"Yo, who sang that song Naina Chaar?",0.1903202831745147,1.498,66.66666666666666,103.04428571428576,['Shreya Ghoshal']
"Who performed Hikari, Hikaru?","Yo, who’s the dude or gal behind that Hikari jam, Hikaru?",0.0363011993467807,1.645,68.75,74.805,['Mamoru Miyano']
Who performed Braveheart?,"Yo, who did the music for Braveheart?",0.2978951334953308,1.69,66.66666666666666,78.87285714285717,['Neon Jungle']
Who performed Shaved Fish?,"Yo, who did that Shaved Fish thing?",0.1097681000828743,2.984,66.66666666666666,103.04428571428576,['John Lennon']
Who performed Kyle Harmon?,"Yo, who did that Kyle Harmon thing?",0.2323516309261322,1.124,66.66666666666666,103.04428571428576,['Evan Ellingson']
Who performed Green Is Beautiful?,"Yo, who’s the dude or dudette that did that ""Green Is Beautiful"" jam?",0.0957948416471481,1.891,57.89473684210526,89.89642857142859,['Grant Green']
Who performed Darin discography?,"Yo, who’s the dude that did the whole Darin discography thing?",0.0794780477881431,1.7866666666666664,63.333333333333336,81.85500000000002,['Darin Zanyar']
Who performed Khan Noonien Singh?,"Who played Khan Noonien Singh, dude?",0.1056190878152847,0.786,62.5,102.045,['Benedict Cumberbatch']
Who performed I Started Something I Couldn't Finish?,"Hey, so like, who’s the dude or gal that did that song ""I Started Something I Couldn't Finish""?",0.137948453426361,1.6692307692307695,44.23076923076923,85.01500000000003,['The Smiths']
Who performed Pop That?,"Yo, who’s the dude that dropped ""Pop That""?",0.3936491310596466,1.3583333333333334,53.57142857142857,103.70000000000002,['French Montana']
Who performed Surfin' USA?,"Hey, who’s the genius behind Surfin' USA?",0.2616098523139953,0.7716666666666666,62.5,71.81500000000001,['The Beach Boys']
Who performed In the Shadows?,"Yo, who’s the dude or band behind that “In the Shadows” jam?",0.0580589286983013,1.48,75.0,96.02461538461542,['The Rasmus']
Who performed Symphony of Destruction?,"Yo, who played that Symphony of Destruction jam?",0.1338109672069549,2.4259999999999997,70.0,71.81500000000001,['Megadeth']
Who performed Water Me?,"Yo, who sang that ""Water Me"" jam?",0.2366840243339538,3.1849999999999996,63.63636363636364,103.04428571428576,['Bonnie Pink']
Who performed Rooftops and Invitations?,"Yo, who sang that Rooftops and Invitations jam?",0.0923830047249794,1.548,65.0,71.81500000000001,['Dashboard Confessional']
Who performed 19?,"Yo, who did that 19 thing?",0.202324241399765,1.8733333333333333,56.25,116.145,['Adele']
Who performed Love Like a Fountain?,"Yo, who sang that ""Love Like a Fountain"" jam?",0.2372295409440994,2.9159999999999995,69.23076923076923,103.70000000000002,['Ian Brown']
Who performed The Trouble with Normal?,"Yo, who’s the artist behind The Trouble with Normal?",0.1053744107484817,1.3150000000000002,69.23076923076923,86.70500000000001,['Bruce Cockburn']
Who performed Technodelic?,"Yo, who’s the dude or gal behind that Technodelic jam?",0.024968521669507,1.88,67.85714285714286,80.30636363636367,['Yellow Magic Orchestra']
Who performed Total Magique?,"Yo, who was the one that did Total Magique?",0.2249701768159866,1.8183333333333336,59.09090909090909,94.3,['We Are Wolves']
Who performed As Seen Through Windows?,"Yo, who’s the dude or chick that did that ""As Seen Through Windows"" jam?",0.0417717397212982,2.108888888888889,65.0,101.37000000000002,['Bell Orchestre']
Who performed Into the Sun?,"Yo, who’s the dude or gal that did ""Into the Sun""?",0.471978098154068,2.247142857142857,52.94117647058823,103.005,['Tarja Turunen']
Who performed The '59 Sound?,"Yo, who sang that '59 Sound jam?",0.1075107529759407,2.2880000000000003,66.66666666666666,115.13000000000002,['The Gaslight Anthem']
Who performed Chrome Molly?,"Yo, who’s the band that did that Chrome Molly jam?",0.16021528840065,2.0425,60.714285714285715,103.37909090909092,['DieMonsterDie']
Who performed Masami Life?,"Yo, who’s the dude or dudette that did Masami Life?",0.0616074353456497,1.13375,57.142857142857146,87.99727272727276,['Masami Okui']
Who performed Horse Latitudes?,"Yo, who’s the one that did Horse Latitudes?",0.1501659452915191,1.6314285714285717,54.166666666666664,84.90000000000003,['Jeffrey Foucault']
Who performed Utopia?,"Who did Utopia, like, perform it?",0.3793044984340668,2.41,38.888888888888886,73.84500000000001,['Within Temptation']
Who performed Random Album Title?,"Yo, who’s the dude that dropped that Random Album Title?",0.1135267242789268,1.7425,60.714285714285715,87.99727272727276,['deadmau5']
Who performed 1994?,"Yo, who was jammin' in '94?",0.0499091632664203,0.5633333333333334,55.55555555555556,102.045,['Merle Haggard']
Who performed Bury the Shovel?,"Yo, who’s the dude or dudette that did that ""Bury the Shovel"" jam?",0.0853066146373748,2.2088888888888887,63.1578947368421,89.89642857142859,['Clay Walker']
Who performed Histoires de Luv?,"Hey, so like, who did that Histoires de Luv thing?",0.1273518800735473,1.8125,69.23076923076923,95.165,['K.Maro']
Who performed Improvisations?,Who did some improv stuff?,0.2158148884773254,1.86,58.33333333333333,100.24000000000002,['Ran Blake']
Who performed Shaken 'n' Stirred?,"Yo, who was the genius behind that Shaken 'n' Stirred jam?",0.1193960830569267,1.8085714285714285,75.0,80.30636363636367,['Robert Plant']
Who performed Live at Rockpalast?,"Yo, who totally rocked the stage at Rockpalast?",0.1018125936388969,1.284,60.0,61.24000000000001,['John Cale']
Who performed Hookah?,"Yo, who did that Hookah jam?",0.2349223047494888,2.9975,62.5,102.045,['Tyga']
Who performed Glorified G?,"Yo, who’s the dude or dudette behind Glorified G?",0.0409515649080276,0.812857142857143,65.38461538461539,78.24500000000002,['Pearl Jam']
Who performed La Cucaracha?,"Hey, so like, who actually did that La Cucaracha thing?",0.1281628012657165,1.4366666666666668,65.38461538461539,69.78500000000001,['Ween']
Who performed O Retorno de Saturno?,"Yo, who did that O Retorno de Saturno jam?",0.281361848115921,1.432,72.72727272727272,75.50000000000003,['Detonautas Roque Clube']
Who performed I Don't Do Surprises?,"Yo, who’s the dude or gal that sang ""I Don’t Do Surprises""?",0.2680970728397369,1.1616666666666664,57.5,95.93928571428572,['Axle Whitehead']
Who performed Dark Star?,"Yo, who did that Dark Star jam?",0.2064035385847091,3.228,66.66666666666666,115.13000000000002,['Grateful Dead']
Who performed The Hunter Gets Captured by the Game?,"Yo, who sang that jam ""The Hunter Gets Captured by the Game""?",0.4455971717834472,2.378571428571429,75.0,88.905,['The Marvelettes']
Who performed Tender Prey?,"Yo, who’s the genius behind that Tender Prey jam?",0.1020395085215568,1.9857142857142855,69.23076923076923,86.70500000000001,['Nick Cave and the Bad Seeds']
Who performed Rewrite?,"Yo, who did the Rewrite jam?",0.2259106636047363,2.6775,62.5,102.045,['Asian Kung-Fu Generation']
Who performed Bertemu?,"Yo, who sang that ""Bertemu"" jam?",0.2982790172100067,1.935,60.0,87.94500000000002,['Megumi Hayashibara']
Who performed Buffalo Springfield (2001)?,"Yo, who was jammin' with Buffalo Springfield back in 2001?",0.0478364489972591,1.8083333333333331,61.53846153846153,78.24500000000002,['Buffalo Springfield']
Who performed Sycamore Meadows?,"Yo, who sang that Sycamore Meadows jam?",0.1301349401473999,2.444,66.66666666666666,78.87285714285717,['Butch Walker']
Who performed Wintertide?,"Yo, who’s the genius that did Wintertide? ",0.1616303920745849,0.9083333333333332,50.0,86.45000000000002,['Don Ross']
Who performed The Real One?,"Yo, who was the dude or chick behind The Real One?",0.028036393225193,2.6100000000000003,69.23076923076923,103.37909090909092,['2 Live Crew']
Who performed Check It Out?,"Yo, who did that ""Check It Out"" jam?",0.325537234544754,2.8,45.833333333333336,114.115,['Nicki Minaj']
Who performed Feelin' the Spirit?,"Yo, who was the one jamming out to ""Feelin' the Spirit""?",0.4724990725517273,0.658,59.375,87.99727272727276,['Grant Green']
Who performed Truth Be Told?,"Yo, who’s the genius behind that “Truth Be Told” jam?",0.0990908369421958,1.3830000000000002,75.0,95.68818181818185,['Shed Seven']
Who performed Peter Rowan discography?,"Yo, who’s the dude that did all the Peter Rowan jams?",0.1215239614248275,1.2575,60.0,95.955,['Peter Rowan']
"Who performed The Decline of Country and Western Civilization, Pt. 2?","Hey, so like, who was the dude or gal that did The Decline of Country and Western Civilization, Pt. 2?",0.1130996793508529,2.727,70.0,82.47500000000001,['Lambchop']
Who performed You Should Have Known?,"Yo, who sang that ""You Should Have Known"" jam?",0.2643266022205353,2.35,42.30769230769231,113.10000000000002,['Laura White']
Who performed GAK?,"Yo, who did that GAK thing?",0.1521613001823425,1.405,62.5,116.145,['Aphex Twin']
Who performed The Two Sides of the Smothers Brothers?,"Yo, who did that Two Sides of the Smothers Brothers thing?",0.1439134180545807,1.5733333333333333,73.07692307692308,87.99727272727276,['Smothers Brothers']
Who performed Tabeer?,"Yo, who did that Tabeer thing?",0.2360922545194625,1.405,62.5,102.045,['Shafqat Amanat Ali']
Who performed Long Hot Summer?,"Yo, who sang that Long Hot Summer jam?",0.1694382578134536,3.145,70.0,103.54,['Girls Aloud']
"Who performed The Original Singles: 1965–1967, Volume 1?","Hey, who’s the genius behind The Original Singles: 1965–1967, Volume 1?",0.2403478324413299,1.9528571428571428,64.70588235294117,63.486153846153854,['The Byrds']
Who performed Universal Religion Chapter 5?,"Yo, who did that Universal Religion Chapter 5 thing?",0.1904472410678863,2.105,68.18181818181819,56.70000000000002,['Armin van Buuren']
Who performed Komakino?,"Yo, who sang that song Komakino?",0.2722778022289276,1.8725,62.5,73.84500000000001,['Joy Division']
Who performed (If There Was) Any Other Way?,"Yo, who sang that tune ""(If There Was) Any Other Way?""",0.2504028081893921,2.0999999999999996,61.76470588235294,101.2706818181818,['Céline Dion']
Who performed The Morning Glory Ramblers?,"Hey, so like, who are those peeps that did The Morning Glory Ramblers?",0.090773768723011,1.5614285714285714,68.75,89.51692307692309,['Norman Blake']
Who performed Sweet Robots Against the Machine?,Who the heck did that Sweet Robots Against the Machine jam?,0.2327930480241775,2.568333333333334,79.16666666666667,87.99727272727276,['Towa Tei']
Who performed Get Buck?,"Yo, who was the dude that made Get Buck?",0.1217998191714286,2.5316666666666667,59.09090909090909,113.10000000000002,['Young Buck']
Who performed Cowboy Man?,"Yo, who’s the dude that sang Cowboy Man?",0.1181508973240852,2.3528571428571428,54.166666666666664,103.70000000000002,['Lyle Lovett']
Who performed Building 429 discography?,"Yo, who’s the band that did all the tunes for Building 429?",0.2417163401842117,1.6814285714285713,53.125,96.02461538461542,['Building 429']
Who performed Out of the Blue?,"Yo, who sang that ""Out of the Blue"" jam?",0.2541914284229278,2.875,69.23076923076923,113.10000000000002,['Sonny Red']
Who performed Mala Vida?,"Yo, who sang that Mala Vida jam?",0.1953758746385574,1.548,66.66666666666666,90.95857142857145,['Mano Negra']
Who performed Whatever?,Who did that Whatever thing?,0.2768696546554565,2.81,58.33333333333333,83.32000000000004,['Curtis Jones']
Who performed Beast?,"Yo, who’s the dude that did Beast?",0.1106206700205802,1.835,50.0,114.115,['DevilDriver']
Who performed The Shake?,"Yo, who did that Shake thing?",0.243023931980133,2.4225000000000003,62.5,116.145,['Neal McCoy']
Who performed Super Raoul?,"Yo, who was the dude that did Super Raoul?",0.1569157242774963,1.6616666666666668,59.09090909090909,103.70000000000002,['Fishtank Ensemble']
Who performed The Heart and Difference Maker?,"Yo, who’s the dude or chick behind ""The Heart"" and ""Difference Maker""?",0.3478244245052337,2.42875,65.0,83.0092307692308,['Needtobreathe']
Who performed Hypnotize U?,"Yo, who’s the dude or chick that sang Hypnotize U?",0.024232754483819,1.79625,57.142857142857146,95.68818181818185,['N.E.R.D']
Who performed Sara Smile?,"Yo, who’s the dude or gal that did ""Sara Smile""?",0.3728166222572326,1.925,56.25,103.37909090909092,['Jimmy Wayne']
Who performed Bootleg Series Volume 1: The Quine Tapes?,"Yo, who’s the dude that did the Bootleg Series Volume 1: The Quine Tapes?",0.1112947687506675,1.529,65.78947368421052,84.45000000000003,['The Velvet Underground']
Who performed Heavy Horses?,Who was the dude that did Heavy Horses?,0.3874831199645996,2.2880000000000003,55.55555555555556,92.965,['Jethro Tull']
Who performed Celebrate the Dead?,"Hey, who’s the dude or chick that did that ""Celebrate the Dead"" jam?",0.219910442829132,2.735555555555556,63.1578947368421,95.93928571428572,['Beherit']
Who performed Hold Her Tight?,"Yo, who sung that ""Hold Her Tight"" jam?",0.1535082906484604,3.068,50.0,114.115,['The Osmonds']
Who performed Deep Tracts of Hell?,"Yo, who’s the genius behind that Deep Tracts of Hell jam?",0.0749925151467323,1.6875,73.33333333333334,95.955,['Aura Noir']
Who performed Art Blakey Big Band?,"Yo, who was jamming with Art Blakey's Big Band?",0.1153370589017868,2.0285714285714285,62.5,95.165,['Art Blakey']
Who performed Till the Next Goodbye?,"Yo, who sang that ""Till the Next Goodbye"" jam?",0.190409630537033,2.8833333333333333,69.23076923076923,113.10000000000002,['The Rolling Stones']
Who performed Lightning Bolt?,"Yo, who’s the genius behind that Lightning Bolt jam?",0.1255490928888321,2.424285714285714,61.53846153846154,86.70500000000001,['Lightning Bolt']
Who performed Madcon discography?,"Yo, who’s the peeps behind all that Madcon music?",0.1206255108118057,0.7183333333333333,65.38461538461539,86.70500000000001,['Madcon']
Who performed The End?,"Who sang The End, ya know?",0.0430195592343807,1.9625,50.0,116.145,['The Beatles']
Who performed Wonderful Dream (Holidays Are Coming)?,"Hey, so like, who sang that ""Wonderful Dream (Holidays Are Coming)"" jam?",0.1689637154340744,2.62125,65.78947368421052,74.805,['Melanie Thornton']
Who performed Realism?,"Who did that Realism thing, like, who was it?",0.1501154154539108,2.16,45.83333333333333,103.70000000000002,['The Magnetic Fields']
Who performed Tomorrowland?,Who was the dude that rocked Tomorrowland?,0.3778730928897857,1.405,50.0,66.7871428571429,['Ryan Bingham']
Who performed Come On Get Higher?,"Yo, who sang that ""Come On Get Higher"" jam?",0.164953276515007,2.6283333333333334,69.23076923076923,103.70000000000002,['Matt Nathanson']
Who performed Super Junior discography?,"Hey, who’s the genius behind all that Super Junior music?",0.4959138035774231,2.0485714285714285,67.85714285714286,72.61545454545457,['Super Junior']
Who performed Antidoto?,"Hey, so like, who’s the one that did that Antidoto song?",0.1127779483795166,1.7871428571428574,62.5,88.905,['Anna Vissi']
Who performed Eparistera Daimones?,"Yo, who’s the genius behind Eparistera Daimones?",0.1356230080127716,0.5,63.63636363636364,29.515000000000015,['Triptykon']
Who performed You! Me! Dancing!?,"Yo, who’s the genius behind that song ""You! Me! Dancing!""?",0.4031009972095489,1.96,52.63157894736842,96.37102272727276,['Los Campesinos!']
Who performed Theogonia?,"Yo, who’s the dude or gal that did Theogonia?",0.0329271145164966,1.557142857142857,53.84615384615385,95.165,['Rotting Christ']
Who performed Swords?,"Yo, who’s the dude or gal that did Swords?",0.0292918048799037,1.557142857142857,53.84615384615385,112.085,['Leftfield']
"Who performed As Blood Rains from the Sky, We Walk the Path of Endless Fire?","Yo, who’s the genius behind that jam ""As Blood Rains from the Sky, We Walk the Path of Endless Fire""?",0.2129741013050079,2.6666666666666665,72.22222222222221,88.83428571428574,['Fleshcrawl']
Who performed Invisible Men?,"Yo, who’s the dude or band that did that song ""Invisible Men""?",0.4133822917938232,2.566666666666667,61.111111111111114,96.02461538461542,['Anthony Phillips']
Who performed Night Visions?,"Yo, who did that Night Visions jam?",0.2031548470258712,2.336,66.66666666666666,103.04428571428576,['Imagine Dragons']
Who performed Super Session?,"Who played on Super Session, dude?",0.1105147898197174,2.1025,62.5,87.94500000000002,['Mike Bloomfield']
Who performed South Central Madness?,"Yo, who did that South Central Madness thing?",0.1679152101278305,2.356666666666667,70.0,92.965,['South Central Cartel']
Who performed Green Flash?,"Hey, so like, who was the one that did that Green Flash thing?",0.1140396445989608,2.9499999999999997,68.75,109.04000000000002,['AKB48']
Who performed Tally Ho!?,"Yo, who’s the legend behind Tally Ho!?",0.0354841873049736,1.005,62.5,82.39000000000001,['Luke Vibert']
Who performed The Very Best of The Manhattan Transfer?,"Hey, so like, who was the band that did The Very Best of The Manhattan Transfer?",0.2147416174411773,2.065,73.68421052631578,84.845,['The Manhattan Transfer']
Who performed Wilderness Is Paradise Now?,"Yo, who’s the artist behind that ""Wilderness Is Paradise Now"" jam?",0.1012067571282386,2.058888888888889,64.70588235294117,67.75500000000001,['Morning Runner']
Who performed The Joy Of...?,"Yo, who sang that ""Joy Of..."" jam?",0.145971804857254,2.5275,62.5,118.6825,['FourPlay String Quartet']
Who performed Lupe Fiasco discography?,"Yo, who’s the dude behind Lupe Fiasco’s music vibes?",0.1001944169402122,1.3,73.33333333333334,80.30636363636367,['Lupe Fiasco']
Who performed Won't Be Blue Anymore?,"Hey, so like, who’s the artist that did that song “Won't Be Blue Anymore”?",0.2226908951997757,1.7025,68.18181818181819,90.1325,['Dan Seals']
Who performed Van Morrison discography?,"Yo, who’s the dude that did all that Van Morrison stuff?",0.1150440946221351,1.3585714285714288,63.33333333333333,95.955,['Van Morrison']
Who performed Mony Mony?,"Yo, who sang that Mony Mony jam?",0.1576870381832122,1.548,66.66666666666666,90.95857142857145,['Tommy James and the Shondells']
Who performed David Lee Roth discography?,"Yo, who’s the dude behind all the David Lee Roth jams?",0.0981277823448181,0.5614285714285715,70.0,95.955,['David Lee Roth']
Who performed Black Aria?,"Yo, who did that Black Aria thing?",0.2068425416946411,1.876,66.66666666666666,103.04428571428576,['Glenn Danzig']
Who performed Raymond Langston?,"Yo, who was the dude that played Raymond Langston?",0.1203497424721717,0.9366666666666666,59.09090909090909,94.3,['Laurence Fishburne']
"Who performed Peaks, Valleys, Honky Tonks & Alleys?","Yo, who’s the dude or gal that did that song ""Peaks, Valleys, Honky Tonks & Alleys""?",0.4304361343383789,1.475833333333333,64.58333333333333,90.1325,['Michael Martin Murphey']
Who performed Äppelknyckarjazz?,"Yo, who’s the genius behind that Äppelknyckarjazz jam?",0.1151294857263565,1.285,66.66666666666666,66.10000000000002,['Movits!']
Who performed I Love You Always Forever?,"Hey, so like, who’s the one that sang that ""I Love You Always Forever"" jam?",0.1504614353179931,1.846,45.45454545454545,90.1325,['Donna Lewis']
Who performed Mania?,"Yo, who was the one that did Mania?",0.2044363021850586,2.106,55.0,103.54,['New Found Glory']
Who performed Mahavishnu?,"Who played Mahavishnu, dude?",0.117087036371231,1.31,50.0,54.72500000000002,['Mahavishnu Orchestra']
Who performed Razorlight discography?,"Hey, so like, who’s the band that did all the Razorlight jams?",0.1021471694111824,1.2514285714285711,61.76470588235294,96.02461538461542,['Razorlight']
Who performed Neon Trees discography?,"Yo, who’s the genius behind all the Neon Trees jams?",0.1666722446680069,1.01,67.85714285714286,95.68818181818185,['Neon Trees']
Who performed Jeff Buckley discography?,"Yo, who’s the dude that did Jeff Buckley’s music stuff?",0.1093481108546257,1.2563636363636363,65.625,95.955,['Jeff Buckley']
Who performed Uno?,"Yo, who’s the dude/gal that did Uno?",0.0251565016806125,0.4083333333333334,50.0,103.70000000000002,['La Ley']
Who performed Clark Terry?,"Yo, who played with Clark Terry?",0.130542367696762,0.0,62.5,102.045,['Clark Terry']
Who performed Enrique?,"Yo, who’s the dude that did Enrique?",0.1509265005588531,1.0633333333333337,50.0,103.54,['Enrique Iglesias']
Who performed Pop-Eyes?,"Yo, who was the dude that did Pop-Eyes?",0.1408174037933349,1.614,55.0,113.10000000000002,['Danielle Dax']
Who performed Funkadelic?,"Yo, who was the genius behind Funkadelic, ya know?",0.0342806056141853,1.0616666666666663,62.5,66.10000000000002,['Funkadelic']
Who performed USA?,Who did the USA thingy?,0.1219813004136085,1.65,58.33333333333333,83.32000000000004,['Saint Dog']
Who performed We Were Dead Before the Ship Even Sank?,"Yo, who’s the dude or band that did that ""We Were Dead Before the Ship Even Sank"" jam?",0.05695616081357,2.6824999999999997,66.66666666666666,94.04473684210528,['Modest Mouse']
Who performed Secret Journey?,"Yo, who did that Secret Journey jam?",0.1672219336032867,2.3840000000000003,66.66666666666666,90.95857142857145,['The Police']
Who performed The Weekend?,"Yo, who did The Weekend jam?",0.2137822061777115,2.7475,62.5,102.045,['Steve Wariner']
Who performed The Walking?,"Yo, who did The Walking, like who’s the artist behind that jam?",0.0863691121339798,2.2414285714285715,61.76470588235294,89.51692307692309,['Jane Siberry']
Who performed Burial?,"Yo, who was the dude or chick that did Burial?",0.0444857850670814,2.8216666666666668,58.33333333333333,103.625,['Extol']
Who performed Realm of Shadows?,"Yo, who’s the dude or gal behind that Realm of Shadows jam?",0.0160589423030614,2.015,71.875,96.02461538461542,['Midnight Syndicate']
Who performed Canterbury?,"Yo, who did that Canterbury thing?",0.182630255818367,1.405,62.5,73.84500000000001,['Diamond Head']
Who performed I Have a Dream/Bellissima?,"Yo, who’s the one that sang “I Have a Dream/Bellissima”?",0.4735888540744781,0.918,53.125,88.905,['DJ Quicksilver']
Who performed MOrphogenesis?,"Hey, so like, who did that Morphogenesis thingy?",0.0746850445866584,1.645,68.18181818181817,61.24000000000001,['...And Oceans']
Who performed Do You Love Me?,"Yo, who’s the dude or chick behind that ""Do You Love Me?"" jam?",0.1150616407394409,2.2624999999999997,60.0,109.08714285714288,['Patti Austin']
Who performed Fuzzy Logic?,"Yo, who was the genius behind Fuzzy Logic?",0.1650320142507553,2.074,70.0,71.81500000000001,['Super Furry Animals']
Who performed New Takamagahara?,"Hey, so like, who did that New Takamagahara thing?",0.1217049062252044,2.012,70.83333333333334,66.10000000000002,['Merzbow']
Who performed Stormy Weather?,"Yo, who sang that Stormy Weather jam?",0.1413635462522506,3.1060000000000003,66.66666666666666,90.95857142857145,['Thelonious Monster']
Who performed Aftermath?,"Yo, who’s the one that did Aftermath?",0.1166406199336052,1.3983333333333334,50.0,92.965,['Amy Lee']
Who performed Friværdi?,"Yo, who sang that Friværdi jam?",0.1840582937002182,1.935,62.5,102.045,['Magtens Korridorer']
Who performed Virgins and Philistines?,"Hey, so like, who’s the dude or gal that did that Virgins and Philistines jam?",0.0248409323394298,1.9155555555555557,65.0,84.845,['The Colourfield']
Who performed Goodbye Lullaby?,"Yo, who’s the genius behind Goodbye Lullaby?",0.1334106922149658,1.6383333333333334,63.63636363636364,71.81500000000001,['Avril Lavigne']
Who performed Gangsta's Paradise?,"Yo, who sang that ""Gangsta's Paradise"" jam?",0.3096970319747925,2.092,62.5,82.39000000000001,['Coolio']
Who performed Cocky & Confident?,"Yo, who’s the dude or chick behind that Cocky & Confident jam?",0.0111924177035689,2.3125,68.75,81.85500000000002,['Juvenile']
Who performed What Comes Naturally?,"Hey, so like, who’s the dude or gal behind that song ""What Comes Naturally""?",0.0831079855561256,2.28625,57.14285714285714,78.81000000000003,['Sheena Easton']
Who performed Malesch?,Who’s the dude that did Malesch?,0.2513181865215301,1.2760000000000002,44.44444444444444,103.04428571428576,['Agitation Free']
"Who performed LOL <(^^,)>?","Yo, who did that LOL thingy <(^^,)>?",0.0113067524507641,1.1242857142857143,60.71428571428572,102.045,['Basshunter']
Who performed Mirage?,"Yo, who sang that song Mirage?",0.1774886846542358,2.7025,62.5,102.045,['Meat Puppets']
Who performed The Bare Necessities?,"Who did that song The Bare Necessities, ya know?",0.0460565127432346,1.9666666666666668,63.63636363636364,84.90000000000003,['Phil Harris']
Who performed The Oath of Black Blood?,"Yo, who did that Oath of Black Blood thing?",0.1676606088876724,2.838333333333334,72.72727272727272,113.10000000000002,['Beherit']
Who performed Sea and Sand?,"Yo, who sang that Sea and Sand jam?",0.1421627253293991,3.506,65.0,114.115,['The Who']
Who performed Here's to Future Days?,"Yo, who sang that ""Here's to Future Days"" jam?",0.2204171121120453,2.2985714285714285,53.57142857142857,103.625,['Thompson Twins']
Who performed Electro Magnetic Unit?,"Yo, who did that Electro Magnetic Unit thingy?",0.0988610386848449,2.02,70.0,50.66500000000002,['Merzbow']
"Who performed Sukiyanen, Osaka/Oh! Enka/Mugendai?","Yo, who’s the dude or gal behind that Sukiyanen jam? You know, the Osaka/Oh! Enka/Mugendai vibe?",0.0636535510420799,1.520909090909091,65.21739130434783,80.18561403508772,['Kanjani Eight']
Who performed Fever in Fever Out?,"Yo, who sang that ""Fever"" jam in ""Fever Out""?",0.3019341230392456,2.856,66.66666666666667,94.3,['Luscious Jackson']
Who performed No No Song?,"Hey, so like, who sang that No No Song?",0.1466181576251983,3.0400000000000005,70.83333333333334,113.10000000000002,['Ringo Starr']
Who performed Black Wax?,"Yo, who was the one that did that Black Wax jam?",0.2352445721626281,3.0785714285714287,65.38461538461539,111.07000000000002,['Dananananaykroyd']
Who performed Camouflage?,"Hey, who’s the dude or chick that did that Camouflage song?",0.1226531788706779,2.705,60.0,95.955,['Merzbow']
Who performed Aya Ueto discography?,"Hey, so like, who’s the artist behind all that Aya Ueto music stuff?",0.0731619745492935,1.6637499999999998,72.22222222222221,83.85357142857143,['Aya Ueto']
Who performed The Treatment?,"Yo, who did that Treatment thing?",0.1195830553770065,2.1375,62.5,102.045,['Early Day Miners']
Who performed We Are the Dynamite?,"Yo, who sang that ""We Are the Dynamite"" jam?",0.298412561416626,2.876,53.84615384615385,94.3,['The Blackout']
Who performed Live Wood?,"Yo, who did that Live Wood jam?",0.2018516063690185,3.1159999999999997,66.66666666666666,115.13000000000002,['Widespread Panic']
Who performed Dexter Blows Hot and Cool?,"Yo, who was the dude that did Dexter Blows Hot and Cool?",0.1079891249537468,1.98875,64.28571428571429,103.005,['Dexter Gordon']
Who performed Five by Five?,"Yo, who’s the dude or gal that did that Five by Five jam?",0.035039022564888,2.23,58.8235294117647,108.025,['The Rolling Stones']
Who performed Fast Forward?,"Yo, who’s the one that did that Fast Forward jam?",0.155812993645668,2.13875,60.714285714285715,103.37909090909092,['Heideroosjes']
Who performed Gathering Mercury?,Who’s the dude or gal that did Gathering Mercury?,0.1641285866498947,2.687142857142857,54.166666666666664,78.24500000000002,['Colin Hay']
Who performed Venus in Blue Jeans?,"Hey, so like, who was the dude or gal that sang Venus in Blue Jeans?",0.0288320407271385,3.5124999999999997,72.22222222222223,101.37000000000002,['Jimmy Clanton']
Who performed Donna Moss?,"Hey, so like, who was the one that did Donna Moss?",0.1311963349580764,2.44,64.28571428571429,103.37909090909092,['Janel Moloney']
Who performed Step Up?,"Yo, who was the one that did Step Up?",0.1305407881736755,2.746666666666666,45.45454545454545,113.10000000000002,['Drowning Pool']
